symbol,fold,param_adx_rising_bars,param_adx_min,param_z_entry_min,param_z_entry_max,param_sl_mult,param_max_hold_bars,oos_n,oos_sharpe,oos_total_pnl,oos_mdd
AAVE/USDC:USDC,0,2,28.0,1.0,3.0,1.0,6,16,-37.702,-5.9915,1.04
AAVE/USDC:USDC,0,2,28.0,1.0,3.0,1.0,8,16,-122.072,-10.1833,1.72
AAVE/USDC:USDC,0,2,28.0,1.0,3.0,1.5,4,20,24.458,6.4212,0.63
AAVE/USDC:USDC,0,2,28.0,1.0,3.0,1.5,6,16,-2.674,-0.6483,0.65
AAVE/USDC:USDC,0,2,28.0,1.0,3.0,1.5,8,15,-5.855,-1.395,0.75
AAVE/USDC:USDC,0,2,28.0,1.0,3.0,2.0,4,20,20.126,5.9661,0.84
AAVE/USDC:USDC,0,2,28.0,1.0,3.0,2.0,6,16,-3.039,-0.7856,0.84
AAVE/USDC:USDC,0,2,28.0,1.0,3.0,2.0,8,14,-11.263,-2.8477,0.86
AAVE/USDC:USDC,0,2,28.0,1.2,2.0,1.0,4,11,-23.075,-2.235,0.57
AAVE/USDC:USDC,0,2,28.0,1.2,2.0,1.0,6,11,-66.183,-5.288,0.88
AAVE/USDC:USDC,0,2,28.0,1.2,2.0,1.0,8,9,-63.435,-4.7203,0.79
AAVE/USDC:USDC,0,2,28.0,1.2,2.0,1.5,4,11,21.606,3.1841,0.3
AAVE/USDC:USDC,0,2,28.0,1.2,2.0,1.5,6,11,6.958,1.316,0.58
AAVE/USDC:USDC,0,2,28.0,1.2,2.0,1.5,8,9,11.62,2.0127,0.47
AAVE/USDC:USDC,0,2,28.0,1.2,2.0,2.0,4,11,11.382,1.8875,0.38
AAVE/USDC:USDC,0,2,28.0,1.2,2.0,2.0,6,11,0.816,0.1646,0.71
AAVE/USDC:USDC,0,2,28.0,1.2,2.0,2.0,8,8,13.08,2.1981,0.34
AAVE/USDC:USDC,0,2,28.0,1.2,2.5,1.0,4,15,2.373,0.347,0.56
AAVE/USDC:USDC,0,2,28.0,1.2,2.5,1.0,6,13,-5.904,-0.8772,0.74
AAVE/USDC:USDC,0,2,28.0,1.2,2.5,1.0,8,12,-31.418,-4.409,1.23
AAVE/USDC:USDC,0,2,28.0,1.2,2.5,1.5,4,15,29.543,4.9455,0.48
AAVE/USDC:USDC,0,2,28.0,1.2,2.5,1.5,6,13,26.172,5.5381,0.46
AAVE/USDC:USDC,0,2,28.0,1.2,2.5,1.5,8,11,18.111,3.7194,0.58
AAVE/USDC:USDC,0,2,28.0,1.2,2.5,2.0,4,15,34.673,5.5211,0.45
AAVE/USDC:USDC,0,2,28.0,1.2,2.5,2.0,6,15,4.985,1.3329,0.86
AAVE/USDC:USDC,0,2,28.0,1.2,2.5,2.0,8,11,32.192,6.4468,0.49
AAVE/USDC:USDC,0,2,28.0,1.2,3.0,1.0,4,19,-9.623,-1.6612,0.59
AAVE/USDC:USDC,0,2,28.0,1.2,3.0,1.0,6,14,-31.328,-4.6197,0.94
AAVE/USDC:USDC,0,2,28.0,1.2,3.0,1.0,8,14,-112.994,-8.8114,1.49
AAVE/USDC:USDC,0,2,28.0,1.2,3.0,1.5,4,19,32.934,8.1379,0.47
AAVE/USDC:USDC,0,2,28.0,1.2,3.0,1.5,6,14,6.452,1.4115,0.47
AAVE/USDC:USDC,0,2,28.0,1.2,3.0,1.5,8,13,3.093,0.6648,0.57
AAVE/USDC:USDC,0,2,28.0,1.2,3.0,2.0,4,19,30.0,7.7184,0.45
AAVE/USDC:USDC,0,2,28.0,1.2,3.0,2.0,6,15,-4.232,-1.0554,0.86
AAVE/USDC:USDC,0,2,28.0,1.2,3.0,2.0,8,13,12.56,2.812,0.48
AAVE/USDC:USDC,0,2,28.0,1.5,2.0,1.0,4,8,-75.462,-4.2423,0.71
AAVE/USDC:USDC,0,2,28.0,1.5,2.0,1.0,6,8,-164.837,-5.5382,0.92
AAVE/USDC:USDC,0,2,28.0,1.5,2.0,1.0,8,7,-44.312,-2.7629,0.62
AAVE/USDC:USDC,0,2,28.0,1.5,2.0,1.5,4,8,9.787,1.1768,0.51
AAVE/USDC:USDC,0,2,28.0,1.5,2.0,1.5,6,8,10.644,1.5896,0.54
AAVE/USDC:USDC,0,2,28.0,1.5,2.0,1.5,8,7,2.716,0.312,0.36
AAVE/USDC:USDC,0,2,28.0,1.5,2.0,2.0,4,8,-0.886,-0.1198,0.66
AAVE/USDC:USDC,0,2,28.0,1.5,2.0,2.0,6,8,1.809,0.293,0.69
AAVE/USDC:USDC,0,2,28.0,1.5,2.0,2.0,8,7,-7.712,-0.9846,0.45
AAVE/USDC:USDC,0,2,28.0,1.5,2.5,1.0,4,13,-2.64,-0.352,0.56
AAVE/USDC:USDC,0,2,28.0,1.5,2.5,1.0,6,11,-38.023,-4.0113,1.01
AAVE/USDC:USDC,0,2,28.0,1.5,2.5,1.0,8,10,-20.4,-2.5453,0.92
AAVE/USDC:USDC,0,2,28.0,1.5,2.5,1.5,4,13,27.467,4.2464,0.47
AAVE/USDC:USDC,0,2,28.0,1.5,2.5,1.5,6,11,16.499,3.1293,0.53
AAVE/USDC:USDC,0,2,28.0,1.5,2.5,1.5,8,10,2.338,0.3899,0.69
AAVE/USDC:USDC,0,2,28.0,1.5,2.5,2.0,4,13,32.818,4.822,0.45
AAVE/USDC:USDC,0,2,28.0,1.5,2.5,2.0,6,12,13.403,2.7854,0.41
AAVE/USDC:USDC,0,2,28.0,1.5,2.5,2.0,8,10,19.073,3.1233,0.58
AAVE/USDC:USDC,0,2,28.0,1.5,3.0,1.0,4,16,-31.041,-4.0711,0.92
AAVE/USDC:USDC,0,2,28.0,1.5,3.0,1.0,6,13,-53.436,-6.3317,1.08
AAVE/USDC:USDC,0,2,28.0,1.5,3.0,1.0,8,11,-125.182,-7.8066,1.32
AAVE/USDC:USDC,0,2,28.0,1.5,3.0,1.5,4,16,26.207,5.728,0.51
AAVE/USDC:USDC,0,2,28.0,1.5,3.0,1.5,6,12,-5.185,-0.9973,0.58
AAVE/USDC:USDC,0,2,28.0,1.5,3.0,1.5,8,11,-16.847,-2.6725,0.83
AAVE/USDC:USDC,0,2,28.0,1.5,3.0,2.0,4,16,23.282,5.3085,0.48
AAVE/USDC:USDC,0,2,28.0,1.5,3.0,2.0,6,12,2.077,0.3971,0.47
AAVE/USDC:USDC,0,2,28.0,1.5,3.0,2.0,8,11,-3.048,-0.5193,0.63
AAVE/USDC:USDC,0,3,22.0,0.8,2.0,1.0,4,25,-0.557,-0.1493,0.75
AAVE/USDC:USDC,0,3,22.0,0.8,2.0,1.0,6,24,-20.967,-5.077,1.19
AAVE/USDC:USDC,0,3,22.0,0.8,2.0,1.0,8,22,-17.535,-4.0638,1.0
AAVE/USDC:USDC,0,3,22.0,0.8,2.0,1.5,4,25,15.512,4.359,0.54
AAVE/USDC:USDC,0,3,22.0,0.8,2.0,1.5,6,23,11.199,3.7502,0.98
AAVE/USDC:USDC,0,3,22.0,0.8,2.0,1.5,8,20,26.106,8.334,0.7
AAVE/USDC:USDC,0,3,22.0,0.8,2.0,2.0,4,24,9.227,2.7802,0.71
AAVE/USDC:USDC,0,3,22.0,0.8,2.0,2.0,6,22,11.807,3.9424,0.84
AAVE/USDC:USDC,0,3,22.0,0.8,2.0,2.0,8,19,20.921,7.0174,0.81
AAVE/USDC:USDC,0,3,22.0,0.8,2.5,1.0,4,30,10.673,3.2892,0.78
AAVE/USDC:USDC,0,3,22.0,0.8,2.5,1.0,6,26,3.317,0.9268,0.67
AAVE/USDC:USDC,0,3,22.0,0.8,2.5,1.0,8,25,-1.746,-0.5454,0.93
AAVE/USDC:USDC,0,3,22.0,0.8,2.5,1.5,4,30,26.409,7.7766,0.5
AAVE/USDC:USDC,0,3,22.0,0.8,2.5,1.5,6,25,27.803,9.6889,0.64
AAVE/USDC:USDC,0,3,22.0,0.8,2.5,1.5,8,23,22.818,7.9966,0.81
AAVE/USDC:USDC,0,3,22.0,0.8,2.5,2.0,4,30,24.148,7.9904,0.66
AAVE/USDC:USDC,0,3,22.0,0.8,2.5,2.0,6,25,28.569,10.1469,0.54
AAVE/USDC:USDC,0,3,22.0,0.8,2.5,2.0,8,22,18.195,6.689,0.91
AAVE/USDC:USDC,0,3,22.0,0.8,3.0,1.0,4,32,1.666,0.5202,0.74
AAVE/USDC:USDC,0,3,22.0,0.8,3.0,1.0,6,26,-7.683,-2.0414,0.71
AAVE/USDC:USDC,0,3,22.0,0.8,3.0,1.0,8,26,-10.828,-3.0334,0.86
AAVE/USDC:USDC,0,3,22.0,0.8,3.0,1.5,4,32,29.503,10.3887,0.5
AAVE/USDC:USDC,0,3,22.0,0.8,3.0,1.5,6,25,21.965,7.3006,0.65
AAVE/USDC:USDC,0,3,22.0,0.8,3.0,1.5,8,24,22.152,7.4364,0.67
AAVE/USDC:USDC,0,3,22.0,0.8,3.0,2.0,4,32,27.543,10.6025,0.66
AAVE/USDC:USDC,0,3,22.0,0.8,3.0,2.0,6,25,22.836,7.7587,0.54
AAVE/USDC:USDC,0,3,22.0,0.8,3.0,2.0,8,23,17.247,6.1288,0.78
AAVE/USDC:USDC,0,3,22.0,1.0,2.0,1.0,4,23,-6.47,-1.528,0.84
AAVE/USDC:USDC,0,3,22.0,1.0,2.0,1.0,6,22,-16.774,-4.0303,0.93
AAVE/USDC:USDC,0,3,22.0,1.0,2.0,1.0,8,20,-10.455,-2.4011,0.66
AAVE/USDC:USDC,0,3,22.0,1.0,2.0,1.5,4,23,13.754,3.5763,0.54
AAVE/USDC:USDC,0,3,22.0,1.0,2.0,1.5,6,22,14.663,4.9144,0.98
AAVE/USDC:USDC,0,3,22.0,1.0,2.0,1.5,8,19,26.846,8.4138,0.7
AAVE/USDC:USDC,0,3,22.0,1.0,2.0,2.0,4,22,7.141,1.9975,0.71
AAVE/USDC:USDC,0,3,22.0,1.0,2.0,2.0,6,21,15.319,5.1066,0.84
AAVE/USDC:USDC,0,3,22.0,1.0,2.0,2.0,8,18,21.594,7.0972,0.81
AAVE/USDC:USDC,0,3,22.0,1.0,2.5,1.0,4,28,6.877,1.9105,0.87
AAVE/USDC:USDC,0,3,22.0,1.0,2.5,1.0,6,24,7.201,1.9735,0.54
AAVE/USDC:USDC,0,3,22.0,1.0,2.5,1.0,8,22,-3.707,-1.0309,0.93
AAVE/USDC:USDC,0,3,22.0,1.0,2.5,1.5,4,28,25.535,6.9939,0.5
AAVE/USDC:USDC,0,3,22.0,1.0,2.5,1.5,6,24,31.295,10.8531,0.64
AAVE/USDC:USDC,0,3,22.0,1.0,2.5,1.5,8,22,23.384,8.0764,0.8
AAVE/USDC:USDC,0,3,22.0,1.0,2.5,2.0,4,28,23.228,7.2077,0.66
AAVE/USDC:USDC,0,3,22.0,1.0,2.5,2.0,6,24,32.04,11.3111,0.54
AAVE/USDC:USDC,0,3,22.0,1.0,2.5,2.0,8,21,18.714,6.7688,0.91
AAVE/USDC:USDC,0,3,22.0,1.0,3.0,1.0,4,30,-3.068,-0.8585,0.83
AAVE/USDC:USDC,0,3,22.0,1.0,3.0,1.0,6,24,-3.789,-0.9947,0.61
AAVE/USDC:USDC,0,3,22.0,1.0,3.0,1.0,8,23,-14.352,-3.5188,0.87
AAVE/USDC:USDC,0,3,22.0,1.0,3.0,1.5,4,30,28.963,9.606,0.5
AAVE/USDC:USDC,0,3,22.0,1.0,3.0,1.5,6,24,25.457,8.4649,0.64
AAVE/USDC:USDC,0,3,22.0,1.0,3.0,1.5,8,23,22.665,7.5162,0.67
AAVE/USDC:USDC,0,3,22.0,1.0,3.0,2.0,4,30,26.958,9.8198,0.66
AAVE/USDC:USDC,0,3,22.0,1.0,3.0,2.0,6,24,26.292,8.9229,0.54
AAVE/USDC:USDC,0,3,22.0,1.0,3.0,2.0,8,22,17.72,6.2086,0.78
AAVE/USDC:USDC,0,3,22.0,1.2,2.0,1.0,4,19,0.518,0.1168,0.56
AAVE/USDC:USDC,0,3,22.0,1.2,2.0,1.0,6,18,-18.844,-4.1222,0.75
AAVE/USDC:USDC,0,3,22.0,1.2,2.0,1.0,8,16,-16.216,-3.105,0.64
AAVE/USDC:USDC,0,3,22.0,1.2,2.0,1.5,4,19,23.688,5.6166,0.54
AAVE/USDC:USDC,0,3,22.0,1.2,2.0,1.5,6,18,18.365,5.4924,0.79
AAVE/USDC:USDC,0,3,22.0,1.2,2.0,1.5,8,15,31.825,8.3798,0.52
AAVE/USDC:USDC,0,3,22.0,1.2,2.0,2.0,4,19,14.566,3.86,0.7
AAVE/USDC:USDC,0,3,22.0,1.2,2.0,2.0,6,18,13.835,4.3411,0.92
AAVE/USDC:USDC,0,3,22.0,1.2,2.0,2.0,8,14,30.492,8.0848,0.65
AAVE/USDC:USDC,0,3,22.0,1.2,2.5,1.0,4,24,13.175,3.5103,0.52
AAVE/USDC:USDC,0,3,22.0,1.2,2.5,1.0,6,20,7.426,1.875,0.54
AAVE/USDC:USDC,0,3,22.0,1.2,2.5,1.0,8,18,-7.265,-1.7413,0.81
AAVE/USDC:USDC,0,3,22.0,1.2,2.5,1.5,4,24,25.01,6.7815,0.5
AAVE/USDC:USDC,0,3,22.0,1.2,2.5,1.5,6,20,37.021,11.4211,0.46
AAVE/USDC:USDC,0,3,22.0,1.2,2.5,1.5,8,17,19.962,5.4306,0.63
AAVE/USDC:USDC,0,3,22.0,1.2,2.5,2.0,4,24,22.359,6.3517,0.66
AAVE/USDC:USDC,0,3,22.0,1.2,2.5,2.0,6,22,19.36,7.2099,0.85
AAVE/USDC:USDC,0,3,22.0,1.2,2.5,2.0,8,17,28.106,7.7017,0.65
AAVE/USDC:USDC,0,3,22.0,1.2,3.0,1.0,4,26,2.721,0.7413,0.52
AAVE/USDC:USDC,0,3,22.0,1.2,3.0,1.0,6,20,-4.517,-1.0932,0.54
AAVE/USDC:USDC,0,3,22.0,1.2,3.0,1.0,8,19,-20.416,-4.2293,0.74
AAVE/USDC:USDC,0,3,22.0,1.2,3.0,1.5,4,26,29.005,9.3936,0.5
AAVE/USDC:USDC,0,3,22.0,1.2,3.0,1.5,6,20,30.402,9.0329,0.46
AAVE/USDC:USDC,0,3,22.0,1.2,3.0,1.5,8,18,18.866,4.8704,0.49
AAVE/USDC:USDC,0,3,22.0,1.2,3.0,2.0,4,26,26.682,8.9638,0.66
AAVE/USDC:USDC,0,3,22.0,1.2,3.0,2.0,6,22,13.464,4.8216,0.85
AAVE/USDC:USDC,0,3,22.0,1.2,3.0,2.0,8,18,27.331,7.1415,0.65
AAVE/USDC:USDC,0,3,22.0,1.5,2.0,1.0,4,15,-23.621,-3.9815,0.66
AAVE/USDC:USDC,0,3,22.0,1.5,2.0,1.0,6,14,-39.632,-6.2292,1.04
AAVE/USDC:USDC,0,3,22.0,1.5,2.0,1.0,8,13,-20.394,-3.0043,0.8
AAVE/USDC:USDC,0,3,22.0,1.5,2.0,1.5,4,15,7.88,1.5184,0.67
AAVE/USDC:USDC,0,3,22.0,1.5,2.0,1.5,6,13,3.185,0.639,0.76
AAVE/USDC:USDC,0,3,22.0,1.5,2.0,1.5,8,13,35.892,8.0924,0.49
AAVE/USDC:USDC,0,3,22.0,1.5,2.0,2.0,4,15,-1.1,-0.2382,0.9
AAVE/USDC:USDC,0,3,22.0,1.5,2.0,2.0,6,13,-3.06,-0.6576,0.91
AAVE/USDC:USDC,0,3,22.0,1.5,2.0,2.0,8,13,25.344,6.3155,0.66
AAVE/USDC:USDC,0,3,22.0,1.5,2.5,1.0,4,20,-2.707,-0.588,0.7
AAVE/USDC:USDC,0,3,22.0,1.5,2.5,1.0,6,17,-13.297,-2.6766,0.79
AAVE/USDC:USDC,0,3,22.0,1.5,2.5,1.0,8,16,-12.809,-2.6462,0.94
AAVE/USDC:USDC,0,3,22.0,1.5,2.5,1.5,4,20,11.8,2.6832,0.56
AAVE/USDC:USDC,0,3,22.0,1.5,2.5,1.5,6,17,27.385,7.5949,0.62
AAVE/USDC:USDC,0,3,22.0,1.5,2.5,1.5,8,16,13.73,3.5145,0.64
AAVE/USDC:USDC,0,3,22.0,1.5,2.5,2.0,4,20,9.406,2.2534,0.7
AAVE/USDC:USDC,0,3,22.0,1.5,2.5,2.0,6,18,24.432,7.2449,0.54
AAVE/USDC:USDC,0,3,22.0,1.5,2.5,2.0,8,16,22.561,5.7916,0.65
AAVE/USDC:USDC,0,3,22.0,1.5,3.0,1.0,4,22,-15.459,-3.357,0.79
AAVE/USDC:USDC,0,3,22.0,1.5,3.0,1.0,6,17,-31.04,-5.6447,0.97
AAVE/USDC:USDC,0,3,22.0,1.5,3.0,1.0,8,16,-42.256,-6.7492,1.15
AAVE/USDC:USDC,0,3,22.0,1.5,3.0,1.5,4,22,18.764,5.2953,0.67
AAVE/USDC:USDC,0,3,22.0,1.5,3.0,1.5,6,17,19.707,5.2067,0.68
AAVE/USDC:USDC,0,3,22.0,1.5,3.0,1.5,8,16,9.414,2.1904,0.63
AAVE/USDC:USDC,0,3,22.0,1.5,3.0,2.0,4,22,16.579,4.8655,0.81
AAVE/USDC:USDC,0,3,22.0,1.5,3.0,2.0,6,18,17.171,4.8567,0.57
AAVE/USDC:USDC,0,3,22.0,1.5,3.0,2.0,8,16,19.014,4.4675,0.65
AAVE/USDC:USDC,0,3,25.0,0.8,2.0,1.0,4,17,-16.368,-2.6914,0.95
AAVE/USDC:USDC,0,3,25.0,0.8,2.0,1.0,6,16,-31.392,-4.8739,1.07
AAVE/USDC:USDC,0,3,25.0,0.8,2.0,1.0,8,14,-28.937,-3.8827,0.91
AAVE/USDC:USDC,0,3,25.0,0.8,2.0,1.5,4,17,7.377,1.4244,0.4
AAVE/USDC:USDC,0,3,25.0,0.8,2.0,1.5,6,16,13.129,3.4197,0.76
AAVE/USDC:USDC,0,3,25.0,0.8,2.0,1.5,8,14,20.181,4.8706,0.65
AAVE/USDC:USDC,0,3,25.0,0.8,2.0,2.0,4,16,1.498,0.3056,0.47
AAVE/USDC:USDC,0,3,25.0,0.8,2.0,2.0,6,15,14.016,3.6118,0.62
AAVE/USDC:USDC,0,3,25.0,0.8,2.0,2.0,8,13,16.231,4.0343,0.64
AAVE/USDC:USDC,0,3,25.0,0.8,2.5,1.0,4,22,-2.314,-0.5267,1.11
AAVE/USDC:USDC,0,3,25.0,0.8,2.5,1.0,6,19,-7.442,-1.5914,0.97
AAVE/USDC:USDC,0,3,25.0,0.8,2.5,1.0,8,17,-14.337,-2.862,1.23
AAVE/USDC:USDC,0,3,25.0,0.8,2.5,1.5,4,21,20.968,4.4167,0.4
AAVE/USDC:USDC,0,3,25.0,0.8,2.5,1.5,6,18,24.921,6.9725,0.65
AAVE/USDC:USDC,0,3,25.0,0.8,2.5,1.5,8,17,21.904,6.1303,0.83
AAVE/USDC:USDC,0,3,25.0,0.8,2.5,2.0,4,22,16.257,4.1588,0.65
AAVE/USDC:USDC,0,3,25.0,0.8,2.5,2.0,6,18,32.154,8.627,0.44
AAVE/USDC:USDC,0,3,25.0,0.8,2.5,2.0,8,15,20.749,5.801,0.78
AAVE/USDC:USDC,0,3,25.0,0.8,3.0,1.0,4,24,-14.524,-3.2957,1.08
AAVE/USDC:USDC,0,3,25.0,0.8,3.0,1.0,6,19,-25.028,-4.8723,1.1
AAVE/USDC:USDC,0,3,25.0,0.8,3.0,1.0,8,18,-37.128,-5.9802,1.28
AAVE/USDC:USDC,0,3,25.0,0.8,3.0,1.5,4,24,28.462,7.9541,0.4
AAVE/USDC:USDC,0,3,25.0,0.8,3.0,1.5,6,18,18.497,4.897,0.65
AAVE/USDC:USDC,0,3,25.0,0.8,3.0,1.5,8,18,18.702,5.019,0.79
AAVE/USDC:USDC,0,3,25.0,0.8,3.0,2.0,4,24,21.893,6.7709,0.64
AAVE/USDC:USDC,0,3,25.0,0.8,3.0,2.0,6,18,25.781,6.5515,0.44
AAVE/USDC:USDC,0,3,25.0,0.8,3.0,2.0,8,16,19.376,5.2408,0.64
AAVE/USDC:USDC,0,3,25.0,1.0,2.0,1.0,4,17,-4.077,-0.6952,0.62
AAVE/USDC:USDC,0,3,25.0,1.0,2.0,1.0,6,16,-12.339,-2.183,0.75
AAVE/USDC:USDC,0,3,25.0,1.0,2.0,1.0,8,14,-7.699,-1.1917,0.49
AAVE/USDC:USDC,0,3,25.0,1.0,2.0,1.5,4,17,14.433,2.8527,0.4
AAVE/USDC:USDC,0,3,25.0,1.0,2.0,1.5,6,16,14.31,3.7791,0.76
AAVE/USDC:USDC,0,3,25.0,1.0,2.0,1.5,8,14,21.394,5.23,0.65
AAVE/USDC:USDC,0,3,25.0,1.0,2.0,2.0,4,16,8.303,1.7339,0.43
AAVE/USDC:USDC,0,3,25.0,1.0,2.0,2.0,6,15,15.212,3.9713,0.62
AAVE/USDC:USDC,0,3,25.0,1.0,2.0,2.0,8,13,17.474,4.3938,0.64
AAVE/USDC:USDC,0,3,25.0,1.0,2.5,1.0,4,22,6.37,1.4695,0.78
AAVE/USDC:USDC,0,3,25.0,1.0,2.5,1.0,6,19,4.829,1.0996,0.63
AAVE/USDC:USDC,0,3,25.0,1.0,2.5,1.0,8,17,-0.796,-0.171,0.79
AAVE/USDC:USDC,0,3,25.0,1.0,2.5,1.5,4,21,27.322,5.845,0.4
AAVE/USDC:USDC,0,3,25.0,1.0,2.5,1.5,6,18,25.895,7.3319,0.65
AAVE/USDC:USDC,0,3,25.0,1.0,2.5,1.5,8,17,22.923,6.4898,0.83
AAVE/USDC:USDC,0,3,25.0,1.0,2.5,2.0,4,22,21.574,5.5871,0.6
AAVE/USDC:USDC,0,3,25.0,1.0,2.5,2.0,6,18,33.093,8.9865,0.44
AAVE/USDC:USDC,0,3,25.0,1.0,2.5,2.0,8,15,21.816,6.1604,0.78
AAVE/USDC:USDC,0,3,25.0,1.0,3.0,1.0,4,24,-5.575,-1.2995,0.75
AAVE/USDC:USDC,0,3,25.0,1.0,3.0,1.0,6,19,-10.167,-2.1813,0.76
AAVE/USDC:USDC,0,3,25.0,1.0,3.0,1.0,8,18,-17.723,-3.2892,0.83
AAVE/USDC:USDC,0,3,25.0,1.0,3.0,1.5,4,24,33.427,9.3824,0.4
AAVE/USDC:USDC,0,3,25.0,1.0,3.0,1.5,6,18,19.569,5.2565,0.65
AAVE/USDC:USDC,0,3,25.0,1.0,3.0,1.5,8,18,19.762,5.3784,0.79
AAVE/USDC:USDC,0,3,25.0,1.0,3.0,2.0,4,24,26.365,8.1992,0.6
AAVE/USDC:USDC,0,3,25.0,1.0,3.0,2.0,6,18,26.799,6.911,0.44
AAVE/USDC:USDC,0,3,25.0,1.0,3.0,2.0,8,16,20.461,5.6002,0.64
AAVE/USDC:USDC,0,3,25.0,1.2,2.0,1.0,4,13,-17.434,-2.2447,0.72
AAVE/USDC:USDC,0,3,25.0,1.2,2.0,1.0,6,12,-33.301,-3.9668,0.66
AAVE/USDC:USDC,0,3,25.0,1.2,2.0,1.0,8,10,-19.616,-2.1689,0.36
AAVE/USDC:USDC,0,3,25.0,1.2,2.0,1.5,4,13,10.972,1.6988,0.34
AAVE/USDC:USDC,0,3,25.0,1.2,2.0,1.5,6,12,12.811,2.6651,0.58
AAVE/USDC:USDC,0,3,25.0,1.2,2.0,1.5,8,10,25.803,4.9227,0.46
AAVE/USDC:USDC,0,3,25.0,1.2,2.0,2.0,4,13,2.313,0.4022,0.42
AAVE/USDC:USDC,0,3,25.0,1.2,2.0,2.0,6,12,6.84,1.5138,0.71
AAVE/USDC:USDC,0,3,25.0,1.2,2.0,2.0,8,9,27.623,5.1081,0.34
AAVE/USDC:USDC,0,3,25.0,1.2,2.5,1.0,4,18,-0.651,-0.125,0.88
AAVE/USDC:USDC,0,3,25.0,1.2,2.5,1.0,6,15,-3.916,-0.6909,0.68
AAVE/USDC:USDC,0,3,25.0,1.2,2.5,1.0,8,13,-6.743,-1.1548,0.69
AAVE/USDC:USDC,0,3,25.0,1.2,2.5,1.5,4,17,12.905,2.4384,0.48
AAVE/USDC:USDC,0,3,25.0,1.2,2.5,1.5,6,14,27.29,6.208,0.46
AAVE/USDC:USDC,0,3,25.0,1.2,2.5,1.5,8,13,26.768,6.1725,0.65
AAVE/USDC:USDC,0,3,25.0,1.2,2.5,2.0,4,18,7.288,1.5368,0.6
AAVE/USDC:USDC,0,3,25.0,1.2,2.5,2.0,6,16,11.781,3.1932,0.85
AAVE/USDC:USDC,0,3,25.0,1.2,2.5,2.0,8,12,44.518,9.4219,0.47
AAVE/USDC:USDC,0,3,25.0,1.2,3.0,1.0,4,20,-15.083,-2.8939,0.85
AAVE/USDC:USDC,0,3,25.0,1.2,3.0,1.0,6,15,-25.063,-3.9718,0.69
AAVE/USDC:USDC,0,3,25.0,1.2,3.0,1.0,8,14,-30.657,-4.273,0.73
AAVE/USDC:USDC,0,3,25.0,1.2,3.0,1.5,4,20,23.359,5.9757,0.48
AAVE/USDC:USDC,0,3,25.0,1.2,3.0,1.5,6,14,19.344,4.1326,0.47
AAVE/USDC:USDC,0,3,25.0,1.2,3.0,1.5,8,14,22.81,5.0612,0.6
AAVE/USDC:USDC,0,3,25.0,1.2,3.0,2.0,4,20,15.623,4.1489,0.6
AAVE/USDC:USDC,0,3,25.0,1.2,3.0,2.0,6,16,4.394,1.1178,0.86
AAVE/USDC:USDC,0,3,25.0,1.2,3.0,2.0,8,13,43.524,8.8617,0.34
AAVE/USDC:USDC,0,3,25.0,1.5,2.0,1.0,4,9,-170.811,-6.3429,1.06
AAVE/USDC:USDC,0,3,25.0,1.5,2.0,1.0,6,8,-195.745,-6.0738,1.01
AAVE/USDC:USDC,0,3,25.0,1.5,2.0,1.0,8,8,-41.882,-2.9801,0.65
AAVE/USDC:USDC,0,3,25.0,1.5,2.0,1.5,4,9,-23.685,-2.3995,0.55
AAVE/USDC:USDC,0,3,25.0,1.5,2.0,1.5,6,8,7.206,1.0819,0.54
AAVE/USDC:USDC,0,3,25.0,1.5,2.0,1.5,8,8,30.231,4.6353,0.26
AAVE/USDC:USDC,0,3,25.0,1.5,2.0,2.0,4,9,-31.837,-3.6961,0.7
AAVE/USDC:USDC,0,3,25.0,1.5,2.0,2.0,6,8,-1.323,-0.2147,0.69
AAVE/USDC:USDC,0,3,25.0,1.5,2.0,2.0,8,8,19.829,3.3387,0.34
AAVE/USDC:USDC,0,3,25.0,1.5,2.5,1.0,4,14,-31.978,-4.2232,1.14
AAVE/USDC:USDC,0,3,25.0,1.5,2.5,1.0,6,12,-36.392,-4.5177,1.1
AAVE/USDC:USDC,0,3,25.0,1.5,2.5,1.0,8,12,-20.895,-3.0715,1.01
AAVE/USDC:USDC,0,3,25.0,1.5,2.5,1.5,4,13,-12.049,-1.6599,0.71
AAVE/USDC:USDC,0,3,25.0,1.5,2.5,1.5,6,11,8.811,1.6571,0.69
AAVE/USDC:USDC,0,3,25.0,1.5,2.5,1.5,8,11,19.783,4.0869,0.69
AAVE/USDC:USDC,0,3,25.0,1.5,2.5,2.0,4,14,-16.245,-2.5615,0.86
AAVE/USDC:USDC,0,3,25.0,1.5,2.5,2.0,6,12,13.034,2.5036,0.4
AAVE/USDC:USDC,0,3,25.0,1.5,2.5,2.0,8,11,38.097,7.5118,0.46
AAVE/USDC:USDC,0,3,25.0,1.5,3.0,1.0,4,16,-58.8,-6.9922,1.39
AAVE/USDC:USDC,0,3,25.0,1.5,3.0,1.0,6,12,-90.768,-7.7986,1.33
AAVE/USDC:USDC,0,3,25.0,1.5,3.0,1.0,8,12,-79.796,-6.9536,1.18
AAVE/USDC:USDC,0,3,25.0,1.5,3.0,1.5,4,16,7.141,1.4749,0.6
AAVE/USDC:USDC,0,3,25.0,1.5,3.0,1.5,6,11,-2.46,-0.4184,0.69
AAVE/USDC:USDC,0,3,25.0,1.5,3.0,1.5,8,11,13.505,2.5419,0.71
